s11,s22,s12,r_calc,theta_rad,theta_pi_coeff,phi_rad,phi_pi_coeff,se_target
0.80936515,-0.16488835,-0.24784741,0.8623737,6.08221,1.9360275,1.862309,0.5927913,1.0
-0.8678765,0.14302498,-0.18457714,0.8987405,2.978262,0.9480102,1.7776413,0.5658408,1.0
-1.0750556,-0.6457902,0.20122185,1.2701495,3.6825297,1.1721855,1.4117023,0.4493588,1.0
0.5593391,0.61191016,0.46725118,0.9516396,0.8302527,0.26427764,1.0575638,0.336633,1.0
0.18926245,-0.50893146,-0.45049855,0.7055356,5.0684233,1.6133292,2.26337,0.720453,1.0
0.9535923,0.24214128,-0.29604807,1.0274314,0.24866971,0.07915403,1.8630843,0.59303814,1.0
0.5473537,-0.41745222,0.31498325,0.7570184,5.6316223,1.792601,1.1416618,0.36340222,1.0
-0.3716717,0.75379175,0.06706989,0.8431134,2.0288842,0.6458139,1.491162,0.47465158,1.0
-0.050914392,-1.0210052,-0.04809726,1.0234047,4.6625633,1.4841399,1.617811,0.51496524,1.0
-0.5646572,0.5885925,-0.028095206,0.81613004,2.3354428,0.7433945,1.6052281,0.5109599,1.0
-0.46001974,-1.1470499,0.0103914365,1.2359004,4.3309813,1.3785942,1.5623883,0.49732363,1.0
0.8915733,0.16990983,0.3305121,0.9659247,0.18831496,0.05994251,1.2215692,0.38883755,1.0
0.5592236,-0.3542391,-0.34817845,0.7479603,5.718534,1.8202659,2.0550003,0.6541269,1.0
0.29686943,0.56769335,-0.50270057,0.8143187,1.0889659,0.3466286,2.2361362,0.71178424,1.0
0.039546452,-0.52777684,0.48270625,0.7163223,4.7871795,1.5238065,0.83136564,0.2646319,1.0
-0.83012795,0.23333658,0.14461714,0.8743412,2.867578,0.91277844,1.4046315,0.4471081,1.0
-1.0452825,-0.83784604,-0.16450354,1.3496898,3.817278,1.2150773,1.6929827,0.5388931,1.0
1.0243977,0.58239245,-0.26333115,1.2074414,0.5169521,0.16455096,1.7906535,0.5699827,1.0
0.8112425,-0.115072034,0.28005508,0.8659023,6.1422787,1.955148,1.2414489,0.39516544,1.0
-0.11559529,0.33312744,0.5282537,0.63512844,1.9047962,0.60631543,0.5885846,0.1873523,1.0
-0.42879012,-0.4919106,-0.51156276,0.82917637,3.995441,1.2717884,2.2356615,0.71163315,1.0
-0.5064587,0.36770606,-0.37508392,0.7296547,2.5136075,0.8001061,2.110704,0.6718579,1.0
-0.80575264,-0.18577884,0.39409843,0.9160047,3.3681982,1.0721308,1.1260419,0.35843027,1.0
0.027074184,0.98845196,0.1277905,0.997046,1.5434127,0.4912835,1.4422737,0.45908996,1.0
0.35143,-0.75799185,-0.10887949,0.84256124,5.146522,1.6381888,1.7003832,0.54124874,1.0
1.0856187,0.8090459,-0.12273571,1.3594805,0.6404474,0.20386073,1.6612008,0.5287766,1.0
0.8372459,-0.22528765,0.14100094,0.878417,6.0203295,1.9163303,1.4095819,0.44868383,1.0
-0.0461318,0.7284705,0.380174,0.82300043,1.6340388,0.5201307,1.0906188,0.34715477,1.0
-0.43194804,-0.899392,-0.3619418,1.0613608,4.2646523,1.3574809,1.9187946,0.6107713,1.0
-0.31585804,0.19589119,-0.5163934,0.6362404,2.5864615,0.82329625,2.5177379,0.8014208,1.0
-0.41453987,-0.06358686,0.53243864,0.67777395,3.2937977,1.0484483,0.6671802,0.21237004,1.0
0.36090732,1.0021449,0.2751562,1.1001179,1.2251215,0.38996828,1.3179972,0.41953152,1.0
0.49958774,-0.5320198,-0.2592145,0.77448374,5.466359,1.7399961,1.912076,0.6086327,1.0
-0.31599978,0.7531526,-0.17786624,0.8359014,1.9680582,0.6264524,1.7852194,0.568253,1.0
-0.01207387,-0.96764696,0.15832111,0.9805876,4.699912,1.4960284,1.4086312,0.44838122,1.0
0.6386367,0.13751517,0.4694163,0.80443704,0.21208785,0.06750966,0.94772285,0.30166954,1.0
0.3654665,-0.24468425,-0.48892397,0.6576342,5.6932154,1.8122067,2.409024,0.76681614,1.0
0.7197105,0.8484356,-0.35251567,1.1670876,0.86730194,0.27607077,1.877636,0.5976701,1.0
0.2093285,-0.68911034,0.33519056,0.7943829,5.0072975,1.5938723,1.1352003,0.36134547,1.0
-0.9481875,0.09651368,0.006126967,0.95310646,3.0401545,0.9677112,1.5643679,0.49795374,1.0
-1.1516532,-0.63612926,-0.023344154,1.3158686,3.6462474,1.1606365,1.5885378,0.5056473,1.0
-0.8741703,0.21181314,-0.04397283,0.90053993,2.9038723,0.92433125,1.6196452,0.51554906,1.0
-1.1172302,-0.78719723,0.06217645,1.3681186,3.7553973,1.1953801,1.525334,0.4855289,1.0
0.4297291,0.96043247,0.31918028,1.0995333,1.1500793,0.3660816,1.2762696,0.4062492,1.0
0.031603556,-0.83724266,-0.30086875,0.8902225,4.7501183,1.5120095,1.9155558,0.6097403,1.0
0.69244426,0.08821226,-0.43734866,0.82373196,0.12671006,0.040333062,2.1305008,0.6781595,1.0
0.44648254,-0.26045248,0.45333222,0.68752617,5.755104,1.8319064,0.8508196,0.27082428,1.0
-0.50459,0.5669014,0.21444434,0.7886537,2.298106,0.7315098,1.2954171,0.41234404,1.0
-0.35344505,-1.0645244,-0.19842337,1.1390818,4.3918195,1.3979595,1.7458855,0.5557326,1.0
0.08366103,0.9459734,-0.24308857,0.9802841,1.4825867,0.471922,1.8213885,0.5797659,1.0
0.3533243,-0.6930218,0.22362271,0.8093975,5.183871,1.6500772,1.2908721,0.41089734,1.0
-0.18569976,0.1454864,0.55297154,0.60118896,2.4770253,0.7884616,0.40323457,0.12835355,1.0
-0.14478627,-0.042922176,-0.5725409,0.59212196,3.4297912,1.0917364,2.8837044,0.9179116,1.0
-0.21622568,0.5557493,-0.4180199,0.72825235,1.9418454,0.6181086,2.1821837,0.69461066,1.0
-0.7144898,-0.7250336,0.4007741,1.0939786,3.9343152,1.2523314,1.195718,0.38060886,1.0
1.1232612,0.73407185,0.08940031,1.3448306,0.5788446,0.18425195,1.5042703,0.4788241,1.0
0.8930199,-0.15991005,-0.10667915,0.9134748,6.1059966,1.943599,1.6878474,0.5372585,1.0
-0.11791465,0.9253522,-0.08307974,0.93652695,1.69754,0.54034376,1.6596236,0.5282746,1.0
-0.6604367,-1.1321106,0.099726915,1.3144567,4.184289,1.3319005,1.4948541,0.47582683,1.0
0.72258437,0.6431793,0.41989827,1.0545721,0.72732383,0.23151436,1.1612761,0.36964566,1.0
0.5960483,-0.19792034,-0.40314758,0.7463069,5.9625864,1.8979502,2.1414595,0.6816477,1.0
0.07323213,0.30219042,-0.5554122,0.63652545,1.3330421,0.4243205,2.6312327,0.83754736,1.0
0.048356485,-0.06862724,0.5743499,0.5804531,5.3262124,1.695386,0.14514156,0.046199992,1.0
-0.7108691,0.31807828,0.23620571,0.8138192,2.7208614,0.86607707,1.2763151,0.4062637,1.0
-0.94382596,-0.035654563,-0.21723498,0.9691593,3.1793513,1.0120189,1.796865,0.57195985,1.0
1.0681792,0.41562745,-0.20833594,1.1649709,0.37107375,0.11811644,1.7505972,0.5572324,1.0
0.5489264,-0.54096055,0.19069517,0.7939289,5.505096,1.7523264,1.328233,0.4227897,1.0
-0.29438815,0.45044366,0.43887392,0.6943876,2.1496642,0.68425936,0.8866262,0.28222188,1.0
-0.11867109,-0.6625977,-0.4566226,0.81340194,4.535168,1.4435889,2.1668415,0.68972707,1.0
-0.7922981,0.07008988,-0.32239684,0.8582474,3.0533583,0.9719141,1.9558897,0.62257904,1.0
-0.98349696,-0.5014373,0.30246562,1.1446358,3.6130903,1.1500823,1.3033742,0.41487688,1.0
0.8581103,1.0952455,0.036173098,1.3918421,0.9062059,0.2884543,1.5448041,0.4917264,1.0
0.25079146,-0.8458777,-0.05614177,0.88405734,5.0006194,1.5917466,1.6343439,0.5202278,1.0
0.70933825,1.1437079,-0.00396451,1.3458247,1.0156496,0.32329127,1.5737422,0.5009377,1.0
0.14132337,-0.9211732,0.020690957,0.9321805,4.864619,1.5484562,1.5485983,0.49293414,1.0
-0.6414909,0.2310465,0.35911593,0.77062136,2.7958856,0.88995796,1.0860225,0.34569168,1.0
-0.8291948,-0.778683,-0.34242693,1.1879256,3.895586,1.2400035,1.8632016,0.59307545,1.0
-0.2773427,0.3721403,-0.47657886,0.6652329,2.2112594,0.7038657,2.3694382,0.7542156,1.0
-0.15402459,-0.5723522,0.49559584,0.7726098,4.4495087,1.4163226,0.8744006,0.27833036,1.0
0.9824763,0.062249094,0.17514148,0.9999046,0.06327481,0.020140996,1.39473,0.44395632,1.0
0.73597777,-0.35348663,-0.15623242,0.8312789,5.8354254,1.8574735,1.759863,0.5601818,1.0
-0.54933244,0.46600533,-0.2739106,0.7706842,2.4380794,0.77606475,1.9341514,0.6156595,1.0
-1.0092024,-0.30659908,0.25620824,1.0854193,3.4365351,1.093883,1.3325021,0.4241486,1.0
0.045553423,0.44740546,0.52221775,0.689172,1.4693291,0.46770197,0.7109434,0.22630031,1.0
0.1436179,-0.25999832,-0.53988713,0.61620075,5.2170577,1.660641,2.6386223,0.83989954,1.0
0.85197586,0.35748157,-0.38768968,1.0019776,0.39728042,0.12645829,1.9680903,0.6264626,1.0
0.76613426,-0.0095853,0.36769673,0.8498555,6.2706747,1.9960177,1.1233575,0.3575758,1.0
-0.18755041,0.87088186,0.119798794,0.8988671,1.7829137,0.567519,1.437121,0.45744982,1.0
-0.73616767,-1.099524,-0.13968822,1.330567,4.1224046,1.3122021,1.6759741,0.5334791,1.0
-0.17955527,0.869569,-0.13598283,0.8982659,1.7744222,0.5648161,1.7227644,0.5483729,1.0
-0.7712739,-1.1008734,0.118728325,1.3494005,4.101259,1.3054713,1.4826965,0.47195694,1.0
0.88908577,0.38763124,0.36692688,1.036999,0.41114113,0.13087028,1.2091278,0.38487732,1.0
0.742473,-0.007825831,-0.38421443,0.8360312,6.2726455,1.996645,2.0483067,0.65199625,1.0
0.045045756,0.38028672,-0.538666,0.66091466,1.4528936,0.46247038,2.5235794,0.80328023,1.0
0.17596677,-0.32201305,0.51919156,0.6357803,5.212509,1.6591932,0.61526406,0.19584462,1.0
-0.56580985,0.47078207,0.25288358,0.77828443,2.4476123,0.77909917,1.2398646,0.39466116,1.0
-0.99857634,-0.32774228,-0.2724616,1.0857278,3.4587247,1.1009462,1.8244562,0.5807424,1.0
0.9918678,0.060593892,-0.15559334,1.0058243,0.06101487,0.019421635,1.7261124,0.5494386,1.0
0.722678,-0.35976776,0.1715685,0.8253073,5.8212786,1.8529705,1.3613847,0.43334222,1.0
-0.26437145,0.33930767,0.4916892,0.6532842,2.2326937,0.7106885,0.71873057,0.22877903,1.0
-0.16377582,-0.6305941,-0.4756766,0.8066843,4.4582863,1.4191166,2.201445,0.7007417,1.0
-0.6534115,0.25163764,-0.33926827,0.77805597,2.773985,0.8829868,2.0219967,0.6436215,1.0
-0.8151967,-0.75147384,0.35746345,1.16492,3.8863392,1.2370602,1.2589078,0.40072277,1.0
0.70286596,1.1441238,0.019374361,1.3429129,1.0199089,0.32464707,1.5563687,0.49540752,1.0
0.15524973,-0.91329366,-0.0010712562,0.92639565,4.8807683,1.5535967,1.5719527,0.50036806,1.0
0.88387525,1.0777451,-0.057219952,1.3950068,0.88390976,0.2813572,1.6118256,0.51306003,1.0
0.24338576,-0.85339457,0.039903827,0.8883193,4.9902105,1.5884333,1.5258607,0.48569652,1.0
-0.8113325,0.06922254,0.30593315,0.86985475,3.0564792,0.97290754,1.2114034,0.38560167,1.0
-0.95632744,-0.5067517,-0.32314137,1.1295042,3.628868,1.1551045,1.8609415,0.5923561,1.0
-0.27319172,0.42042267,-0.45962128,0.6801769,2.1470327,0.68342173,2.3127615,0.7361748,1.0
-0.13740993,-0.7049551,0.44008508,0.8423289,4.5198827,1.4387233,1.0210602,0.32501355,1.0
1.0833594,0.44702533,0.19217172,1.1876148,0.3913457,0.12456921,1.4082686,0.4482658,1.0
0.54555535,-0.52869827,-0.2116705,0.7886424,5.513478,1.7549944,1.8425267,0.58649445,1.0
-0.71183395,0.33233482,-0.22081567,0.8160353,2.7047975,0.86096376,1.8448082,0.58722067,1.0
-0.927481,-0.031870183,0.23687011,0.95778084,3.1759412,1.0109335,1.3208919,0.42045292,1.0
0.021741003,0.094099335,0.5752444,0.58329535,1.3437375,0.42772493,0.16633902,0.052947354,1.0
0.1213038,-0.16415103,-0.5592935,0.59537333,5.348798,1.7025752,2.7916713,0.88861656,1.0
0.7553703,0.6614799,-0.40477252,1.0825806,0.7192279,0.22893734,1.9540025,0.6219783,1.0
0.5593785,-0.198239,0.423047,0.7288153,5.9426036,1.8915894,0.95150477,0.30287337,1.0
-0.13021079,0.9124805,0.10264771,0.9274222,1.7125392,0.54511815,1.4598885,0.4646969,1.0
-0.65997,-1.1374232,-0.08440625,1.3177315,4.186631,1.332646,1.6348945,0.5204031,1.0
1.118504,0.7267531,-0.10591674,1.3380731,0.5762027,0.183411,1.6500354,0.52522254,1.0
0.8905858,-0.17357573,0.085915424,0.9114017,6.090698,1.9387293,1.4763888,0.46994916,1.0
-0.2380878,0.5770256,0.39706126,0.73979855,1.9621278,0.62456465,1.004257,0.31966493,1.0
-0.6805638,-0.702304,-0.41695905,1.0631335,3.9427109,1.2550038,1.9738164,0.6282852,1.0
-0.105899274,0.08684364,-0.5692237,0.5854674,2.4547398,0.7813679,2.9054823,0.9248437,1.0
-0.3315189,-0.09454154,0.5515129,0.65039164,3.4193954,1.0884273,0.5586518,0.1778244,1.0
0.0819861,0.96109146,0.22239421,0.9898877,1.4856972,0.47291207,1.344196,0.42787084,1.0
0.35811633,-0.67587507,-0.24007198,0.80167884,5.199635,1.6550952,1.8749247,0.59680706,1.0
-0.50718623,0.5792051,-0.19452417,0.7940756,2.2899995,0.72892946,1.8182844,0.5787779,1.0
-0.37491632,-1.0579695,0.21353245,1.1425663,4.3718233,1.3915945,1.3828025,0.44015968,1.0
0.66250664,0.09452394,0.45268568,0.8079444,0.14171973,0.04511079,0.97605675,0.3106885,1.0
0.47665045,-0.27654764,-0.43378535,0.7013159,5.7574596,1.8326563,2.2376678,0.71227175,1.0
0.46048686,0.98638886,-0.2995596,1.129047,1.134026,0.3609717,1.8393329,0.5854778,1.0
0.028237013,-0.8221277,0.3162774,0.8813187,4.7467217,1.5109284,1.2037411,0.38316268,1.0
-0.87775123,0.20277692,0.05901037,0.9028,2.914557,0.9277323,1.505386,0.47917923,1.0
-1.1101193,-0.8202968,-0.042330004,1.3809576,3.7779691,1.2025648,1.6014538,0.50975853,1.0
-0.93868405,0.11117429,-0.026801508,0.94562453,3.0237055,0.9624753,1.5991428,0.50902295,1.0
-1.152963,-0.63000983,0.006879463,1.313881,3.6416883,1.1591854,1.5655603,0.49833333,1.0
0.7291791,0.8764223,0.33627895,1.1886554,0.8768484,0.2791095,1.2839727,0.4087012,1.0
0.21552663,-0.6567258,-0.35623842,0.77759004,5.0294976,1.6009388,2.0466883,0.6514811,1.0
0.5771764,0.11917024,-0.49039036,0.7666921,0.20360996,0.06481106,2.2647982,0.7209076,1.0
0.38776577,-0.271655,0.47275883,0.6690737,5.6720805,1.8054793,0.7861329,0.25023386,1.0
-0.3282635,0.7529834,0.16132998,0.83711904,1.9819055,0.6308601,1.3768625,0.43826893,1.0
-0.010050809,-0.95567083,-0.17906941,0.97235465,4.7018723,1.4966524,1.7560141,0.5589566,1.0
0.39353743,1.0219306,-0.26009884,1.1255511,1.2032073,0.38299274,1.8039899,0.5742278,1.0
0.48472834,-0.5258674,0.27904552,0.7677008,5.457102,1.7370495,1.1987934,0.38158777,1.0
-0.26324588,0.16170841,0.5360295,0.61868864,2.5907345,0.82465637,0.5228566,0.16643041,1.0
-0.4801017,-0.081604786,-0.51704985,0.7102799,3.3099575,1.0535922,2.386127,0.7595278,1.0
-0.04586866,0.751062,-0.3648524,0.8362507,1.6317923,0.5194156,2.022274,0.6437098,1.0
-0.43141904,-0.8666796,0.3815085,1.040579,4.250516,1.3529812,1.1954111,0.38051116,1.0
1.064967,0.829719,0.14263606,1.3575469,0.66186833,0.21067923,1.4655331,0.46649367,1.0
0.8471594,-0.2200088,-0.12587646,0.8842668,6.0290966,1.919121,1.7136328,0.54546624,1.0
0.047970943,1.0038569,-0.11273307,1.0113055,1.523046,0.48480058,1.6825013,0.5355568,1.0
0.34365758,-0.7564629,0.12871073,0.84077525,5.138809,1.6357337,1.4171063,0.45107892,1.0
-0.4872837,0.35176033,0.39472026,0.71901655,2.5163326,0.80097353,0.98966205,0.31501922,1.0
-0.8363518,-0.20575175,-0.37870955,0.9408714,3.3828135,1.076783,1.9850528,0.6318619,1.0
-0.13019876,0.37985957,-0.512932,0.65141714,1.9010023,0.6051078,2.4773915,0.78857815,1.0
-0.36979923,-0.41104177,0.53112966,0.7666848,3.97976,1.266797,0.8054851,0.25639388,1.0
0.9996543,0.5991143,0.2832317,1.199361,0.53992045,0.171862,1.3323922,0.4241136,1.0
0.8290393,-0.10888814,-0.26493055,0.8771265,6.1525903,1.9584303,1.8776321,0.5976689,1.0
-0.81398034,0.24194176,-0.16529189,0.8651134,2.8526764,0.9080351,1.7630422,0.56119376,1.0
-1.0558838,-0.84112793,0.14803877,1.3580508,3.8142633,1.2141176,1.4615711,0.46523252,1.0
0.31886697,0.6218208,0.48646376,0.85146004,1.0969648,0.34917474,0.9626722,0.30642807,1.0
0.044498097,-0.46479273,-0.5037543,0.686863,4.8078356,1.5303816,2.3941257,0.7620739,1.0
0.8593401,0.1548557,-0.35148638,0.9412695,0.1782896,0.056751344,1.9534866,0.6218141,1.0
0.5633629,-0.37502873,0.33201325,0.7538283,5.6958547,1.8130468,1.1147119,0.3548238,1.0
-0.57413954,0.58032405,0.011558886,0.8164226,2.3508375,0.7482948,1.5566379,0.4954932,1.0
-0.45452434,-1.1449476,-0.031139947,1.232261,4.3344865,1.3797098,1.5960697,0.5080447,1.0
-0.3664337,0.7615718,-0.0471495,0.84645635,2.0192542,0.64274853,1.6265274,0.5177398,1.0
-0.07351517,-1.0287058,0.0632064,1.0332643,4.6410465,1.477291,1.5095866,0.4805163,1.0
0.94021463,0.25536263,0.31138515,1.0228267,0.26520285,0.08441669,1.2614502,0.40153205,1.0
0.5629806,-0.42592898,-0.29543617,0.7652746,5.6354985,1.7938348,1.9671448,0.62616163,1.0
0.611569,0.6498322,-0.4476303,0.9983343,0.81572276,0.2596526,2.0357451,0.6479978,1.0
0.17791365,-0.4811759,0.46590728,0.69300294,5.066547,1.6127319,0.83348227,0.26530564,1.0
-0.863966,0.13426238,0.19961475,0.8968332,2.9874234,0.95092636,1.346339,0.428553,1.0
-1.0841464,-0.68271154,-0.18137519,1.2939727,3.7035809,1.1788864,1.7114288,0.5447647,1.0
1.023271,0.7000389,-0.24439825,1.2636726,0.59998775,0.19098203,1.7654259,0.56195253,1.0
0.8157468,-0.18052885,0.22708347,0.86579466,6.0653906,1.9306737,1.3054087,0.41552448,1.0
-0.007536412,0.31481293,0.5472548,0.6313888,1.5947311,0.50761867,0.5221523,0.16620624,1.0
-0.10238225,-0.24164481,-0.56446606,0.622492,4.3116293,1.3724341,2.7063897,0.8614706,1.0
-0.48569974,0.2744215,-0.43031085,0.70454156,2.6273043,0.8362969,2.2278254,0.7091388,1.0
-0.738942,-0.07919063,0.41077602,0.84914273,3.2483528,1.0339828,1.0658576,0.339273,1.0
0.35498446,1.1207119,0.07263185,1.1778305,1.2640451,0.40235806,1.5090914,0.4803587,1.0
0.5248578,-0.61388576,-0.09213364,0.8129084,5.419765,1.7251648,1.6843787,0.5361544,1.0
-0.5890929,0.5544288,-0.07951548,0.8128619,2.3864987,0.7596461,1.6687747,0.5311875,1.0
-1.1251178,-0.4160549,0.09852075,1.2036186,3.4957862,1.1127433,1.488851,0.47391596,1.0
0.11196411,0.7203471,0.42786956,0.8452859,1.4165994,0.45091757,1.0400429,0.3310559,1.0
0.31226674,-0.4958659,-0.40896782,0.7145965,5.27439,1.6788905,2.1801114,0.693951,1.0
0.3788408,0.18229035,-0.5453772,0.6886119,0.44847798,0.14275497,2.4848661,0.79095745,1.0
0.22010507,-0.015737303,0.562092,0.6038554,6.2118077,1.9772798,0.3740947,0.11907804,1.0
-0.21094704,0.77659625,0.2507182,0.8428879,1.836027,0.5844255,1.2687743,0.40386337,1.0
-0.7657281,-1.0120907,-0.23403646,1.2905192,4.0646896,1.2938309,1.7531561,0.5580469,1.0
0.6071696,1.0745889,-0.20741385,1.2515657,1.0564909,0.3362915,1.737288,0.5529959,1.0
0.09586034,-0.89426935,0.18741064,0.9187108,4.8191752,1.5339911,1.3653613,0.434608,1.0
-0.5362306,0.16986853,0.44441447,0.7168701,2.834811,0.90234834,0.90213376,0.2871581,1.0
-0.63500905,-0.54294163,-0.46430978,0.95582724,3.8489904,1.2251717,2.0780373,0.6614598,1.0
-0.393491,0.57515824,-0.30985928,0.762663,2.1708012,0.69098747,1.9891821,0.6331763,1.0
-0.20984176,-0.94808525,0.29214653,1.014026,4.4945683,1.4306655,1.2785485,0.4069746,1.0
1.0075926,0.02415222,0.05325867,1.0092881,0.023965634,0.007628498,1.5180033,0.48319545,1.0
0.7837846,-0.33210105,-0.07093398,0.8541903,5.882404,1.8724272,1.6539345,0.5264637,1.0
1.1357834,0.3893287,-0.014284264,1.2007434,0.33023214,0.10511615,1.5826929,0.50378674,1.0
0.60654557,-0.5457057,0.03322788,0.81657594,5.550539,1.7667913,1.5300934,0.48704386,1.0
-0.34376675,0.57356495,0.34432307,0.75213736,2.1107385,0.6718689,1.0952854,0.34864017,1.0
-0.11530758,-0.87770617,-0.325342,0.9431391,4.5817633,1.4584205,1.9229889,0.6121064,1.0
-0.5426233,0.025944447,-0.47986412,0.7248329,3.093816,0.98479223,2.294326,0.7303066,1.0
-0.5884324,-0.26733434,0.49651718,0.8150151,3.56803,1.1357392,0.9157295,0.29148576,1.0
0.77279353,1.0704805,0.16745359,1.3308564,0.94551474,0.30096668,1.444638,0.45984256,1.0
0.20778906,-0.8445215,-0.1506926,0.88266706,4.9536405,1.5767927,1.742361,0.5546107,1.0
-0.1421501,0.78867424,-0.28616786,0.85094404,1.7491211,0.5567625,1.9137759,0.6091738,1.0
-0.6699413,-1.0063324,0.26624388,1.2379062,4.125038,1.3130404,1.3540268,0.4310001,1.0
0.48594773,0.48078117,0.5054169,0.85014236,0.78005385,0.24829885,0.934142,0.29734662,1.0
0.33256957,-0.1320351,-0.52537394,0.63565207,5.905255,1.8797009,2.543679,0.80967814,1.0
0.2470277,0.8309845,-0.38889515,0.95015645,1.281845,0.40802392,1.9924786,0.6342256,1.0
0.39127126,-0.49114984,0.37126172,0.72949064,5.38508,1.7141241,1.0368518,0.33004016,1.0
-0.73565143,0.37725073,0.11397928,0.8345612,2.6677485,0.8491707,1.4337943,0.4563909,1.0
-1.0187354,-0.097559445,-0.1317162,1.0318376,3.2370667,1.0303903,1.6987977,0.54074407,1.0
1.0291419,0.11995169,-0.12900378,1.044109,0.116031505,0.036933973,1.6946669,0.5394292,1.0
0.72578776,-0.39008746,0.112462044,0.83161515,5.7900147,1.8430189,1.4351475,0.45682162,1.0
-0.39463043,0.47618538,0.3784165,0.72504115,2.2628136,0.72027594,1.0216911,0.32521436,1.0
-0.2636679,-0.8245136,-0.39499125,0.9515049,4.40288,1.4014802,1.998874,0.63626134,1.0
-0.35010332,0.071749195,-0.5314007,0.64039594,2.9394543,0.9356573,2.5495458,0.8115456,1.0
-0.5190032,-0.357383,0.5126389,0.81233346,3.7446232,1.1919506,0.8878652,0.28261626,1.0
0.445181,1.0233567,0.2646595,1.146948,1.160469,0.36938876,1.3379468,0.42588168,1.0
0.0022033027,-0.87001115,-0.28352478,0.9150467,4.7149215,1.5008061,1.8858289,0.60027796,1.0
-0.29335982,0.78603065,-0.14776804,0.8519035,1.9280027,0.6137023,1.7451345,0.55549353,1.0
-0.91102844,-0.9988977,0.16558467,1.3620527,3.9729652,1.2646341,1.448925,0.46120715,1.0
0.55944353,0.33578804,0.50402504,0.8244828,0.54057974,0.17207187,0.9130655,0.29063776,1.0
0.49391448,-0.081599794,-0.48617098,0.69783396,6.119454,1.9478827,2.3415635,0.7453428,1.0
0.042165898,0.8387327,-0.33172044,0.90293354,1.5205653,0.48401093,1.9469876,0.6197454,1.0
0.29654384,-0.60195935,0.35175717,0.7576453,5.170124,1.6457015,1.0879784,0.34631425,1.0
-0.65277016,0.49669102,0.031432744,0.8208525,2.4911537,0.79295886,1.5324942,0.48780805,1.0
-1.1109382,-0.2834768,-0.011288114,1.1465907,3.3914301,1.0795257,1.5806415,0.50313383,1.0
-0.69615495,0.4421312,-0.06349948,0.8271299,2.5757601,0.8198899,1.6476429,0.524461,1.0
-1.0833228,-0.2051853,0.046878446,1.103579,3.328779,1.0595832,1.528305,0.4864746,1.0
0.39499134,0.9859487,0.2951431,1.1023712,1.1897551,0.3787108,1.2997551,0.4137249,1.0
0.47608736,-0.49586153,-0.3116562,0.7547631,5.477445,1.7435249,1.9964533,0.6354908,1.0
0.64316714,0.5159682,-0.4661783,0.9472114,0.6760994,0.21520913,2.085364,0.663792,1.0
0.54220396,-0.15219383,0.44733724,0.719207,6.0095325,1.9128935,0.8995189,0.28632575,1.0
-0.06744545,0.91400725,0.18110418,0.93421453,1.6444538,0.5234459,1.375704,0.4379002,1.0
-0.5678851,-1.0828421,-0.19990778,1.2389525,4.2293816,1.3462539,1.7328571,0.55158556,1.0
0.8510295,0.9754963,-0.2268127,1.3142633,0.853437,0.27165744,1.7442425,0.55520964,1.0
0.25920615,-0.74788654,0.24469104,0.8284901,5.046018,1.6061974,1.2709789,0.40456516,1.0
-0.19297734,0.027150678,0.56473684,0.5974153,3.0018165,0.9555079,0.3322826,0.10576884,1.0
-0.3684754,-0.21006478,-0.546962,0.692148,3.6597304,1.1649283,2.4819946,0.7900434,1.0
-0.2522157,0.54232377,-0.41048324,0.7254132,2.0061073,0.63856375,2.1722739,0.69145626,1.0
-0.017716577,-0.6748636,0.4305816,0.8007217,4.686143,1.4916456,1.0030398,0.3192775,1.0
